rollup_timestamp,database,value
2018-07-20,b9f3d41c-2265-472f-a188-1bc830f55de3,463.0
2018-07-21,b9f3d41c-2265-472f-a188-1bc830f55de3,155.0
2018-07-22,b9f3d41c-2265-472f-a188-1bc830f55de3,181.0
2018-07-23,b9f3d41c-2265-472f-a188-1bc830f55de3,465.0
2018-07-24,b9f3d41c-2265-472f-a188-1bc830f55de3,1840.0
2018-07-25,b9f3d41c-2265-472f-a188-1bc830f55de3,119.0
2018-07-26,b9f3d41c-2265-472f-a188-1bc830f55de3,84.0
2018-07-27,b9f3d41c-2265-472f-a188-1bc830f55de3,968.0
2018-07-28,b9f3d41c-2265-472f-a188-1bc830f55de3,614.0
2018-07-29,b9f3d41c-2265-472f-a188-1bc830f55de3,28.0
2018-07-30,b9f3d41c-2265-472f-a188-1bc830f55de3,476.0
2018-07-31,b9f3d41c-2265-472f-a188-1bc830f55de3,467.0
2018-08-01,b9f3d41c-2265-472f-a188-1bc830f55de3,742.0
2018-08-02,b9f3d41c-2265-472f-a188-1bc830f55de3,34.0
2018-08-03,b9f3d41c-2265-472f-a188-1bc830f55de3,763.0
2018-08-04,b9f3d41c-2265-472f-a188-1bc830f55de3,84.0
2018-08-05,b9f3d41c-2265-472f-a188-1bc830f55de3,59.0
2018-08-06,b9f3d41c-2265-472f-a188-1bc830f55de3,925.0
2018-08-07,b9f3d41c-2265-472f-a188-1bc830f55de3,699.0
2018-08-08,b9f3d41c-2265-472f-a188-1bc830f55de3,53.0
2018-08-09,b9f3d41c-2265-472f-a188-1bc830f55de3,75.0
2018-08-10,b9f3d41c-2265-472f-a188-1bc830f55de3,25.0
2018-08-11,b9f3d41c-2265-472f-a188-1bc830f55de3,152.0
2018-08-12,b9f3d41c-2265-472f-a188-1bc830f55de3,417.0
2018-08-13,b9f3d41c-2265-472f-a188-1bc830f55de3,65.0
2018-08-14,b9f3d41c-2265-472f-a188-1bc830f55de3,1631.0
2018-08-15,b9f3d41c-2265-472f-a188-1bc830f55de3,90.0
2018-08-16,b9f3d41c-2265-472f-a188-1bc830f55de3,50.0
2018-08-17,b9f3d41c-2265-472f-a188-1bc830f55de3,51.0
2018-08-18,b9f3d41c-2265-472f-a188-1bc830f55de3,29.0
2018-08-19,b9f3d41c-2265-472f-a188-1bc830f55de3,32.0
2018-08-20,b9f3d41c-2265-472f-a188-1bc830f55de3,32.0
2018-08-21,b9f3d41c-2265-472f-a188-1bc830f55de3,52.0
2018-08-22,b9f3d41c-2265-472f-a188-1bc830f55de3,52.0
2018-08-23,b9f3d41c-2265-472f-a188-1bc830f55de3,39.0
2018-08-24,b9f3d41c-2265-472f-a188-1bc830f55de3,52.0
2018-08-25,b9f3d41c-2265-472f-a188-1bc830f55de3,52.0
2018-08-26,b9f3d41c-2265-472f-a188-1bc830f55de3,66.0
2018-08-27,b9f3d41c-2265-472f-a188-1bc830f55de3,42.0
2018-08-28,b9f3d41c-2265-472f-a188-1bc830f55de3,44.0
2018-08-29,b9f3d41c-2265-472f-a188-1bc830f55de3,51.0
2018-08-30,b9f3d41c-2265-472f-a188-1bc830f55de3,52.0
2018-08-31,b9f3d41c-2265-472f-a188-1bc830f55de3,39.0
2018-09-01,b9f3d41c-2265-472f-a188-1bc830f55de3,49.0
2018-09-02,b9f3d41c-2265-472f-a188-1bc830f55de3,41.0
2018-09-03,b9f3d41c-2265-472f-a188-1bc830f55de3,70.0
2018-09-04,b9f3d41c-2265-472f-a188-1bc830f55de3,51.0
2018-09-05,b9f3d41c-2265-472f-a188-1bc830f55de3,102.0
